vin,model_version_id,marker_name,int_value,decimal_value,text_value,datetime_active_from,datetime_active_until,report_dt,ctl_loading,market_price,year_production,engine_power,max_recorded_mileage,market_prices_accidents_count,registration_actions_count,brand,weight_max,model,engine_volume,weight_netto,engine_model,has_pts_duplicate,body_style,owner_types_count,body_color,drive_type,reg_action_types_count,used_in_taxi,shap_year_production,shap_engine_power,shap_max_recorded_mileage,shap_market_prices_accidents_count,shap_registration_actions_count,shap_brand,shap_weight_max,shap_model,shap_engine_volume,shap_weight_netto,shap_engine_model,shap_has_pts_duplicate,shap_body_style,shap_owner_types_count,shap_body_color,shap_drive_type,shap_reg_action_types_count,shap_used_in_taxi,shap_sum,expected_value,shap_diff,datetime_published
JMBSNCS3A7U014867,349653,ER01,,607547.3945522904,,2026-07-01,2026-07-30,2026-06-30,171218714,607547.3945522904,2006,98.0,209025.0,0,0,14,1750,140002,1584.0,1260,115,0,2,0,2,1,0,0,47292.3919979727,-1023665.3216416829,31986.07702731743,23270.95312528232,-24990.45369870406,-126436.21373597333,26263.807864639028,-5538.651285733323,-6290.664131111155,-104627.65572767792,-8772.024625122887,-58640.71002121036,2669.1871214062526,-10414.094067715743,-1611.9027913504915,4833.160671164804,35027.27224880701,4235.053653844837,-1195409.788015848,-0.6924318616225875,1802957.875,2026-06-30
JMB0NK9602P000133,349653,ER01,,889870.105995357,,2026-07-01,2026-07-30,2026-06-30,171218714,889870.105995357,2001,177.0,249370.0,0,0,14,2710,140004,2972.0,2115,94,0,1,0,2,2,0,0,27861.337373414997,-1444110.430986859,48617.91238664597,43414.08317601513,189516.90923856417,165328.29259950542,-8139.792239103073,606.6720455402775,25949.459949254284,-204549.5815153477,-59454.669227270264,283719.22204415035,-38018.879006188654,30013.79308600905,-1448.0922372308132,9873.654165522508,13512.80138436809,4220.23119022803,-913087.076572781,-0.6924318616225875,1802957.8749999995,2026-06-30
MMBJNKB407D176349,349653,ER01,,1370637.2208607495,,2026-07-01,2026-07-30,2026-06-30,171218714,1370637.2208607495,2008,136.0,209025.0,0,0,14,2850,140006,2477.0,1960,94,0,5,0,4,2,0,0,60209.66997819198,-991540.0301099903,44669.72352796876,71382.06760948747,84427.92590815088,-70911.09682071487,29619.617078924515,33433.64843993675,36833.830384901965,-120258.44397676639,-24245.584372952668,310002.4285580859,28417.648906263646,26487.333966616665,8101.5671150080725,9473.939076041932,27137.48597070798,4438.307052748403,-432319.9617073892,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBNNPA3WXA001276,349653,ER01,,1188462.8076710384,,2026-07-01,2026-07-30,2026-06-30,171218714,1188462.8076710384,1999,113.0,220000.0,0,0,14,1850,140100,1997.0,1410,1,0,1,0,1,1,0,0,47802.46451736793,-914611.4394435579,35245.96040894315,86843.2939208715,52129.50921329757,-122708.51873697137,21083.296839173687,26086.61927643518,307687.3388660562,-156614.5029033749,-13466.079873504235,-27066.590028747396,23363.564327495136,-12982.811477655898,-1472.5060261439828,8574.94186621143,20811.195463142583,4799.888893861524,-614494.3748970998,-0.6924318616225875,1802957.875,2026-06-30
JMBXTGF2WDZ010784,349653,ER01,,1492143.2987526935,,2026-07-01,2026-07-30,2026-06-30,171218714,1492143.2987526935,2012,146.0,150099.0,0,0,14,2070,140001,1998.0,1555,31,0,1,0,2,1,0,0,62642.04251817204,-831481.9148724712,43420.95397255135,12139.803673607137,74209.50243583109,90884.32679536128,33219.624124751725,2437.21254077138,69130.76581418044,-48558.61409261411,-2655.012383751398,125279.11564391993,18033.755273819927,-10650.579455741641,3013.0495934673886,9270.74600790763,33170.04105383893,5681.297540953545,-310813.8838154446,-0.6924318616225875,1802957.8749999998,2026-06-30
Z8TXTGF3WDM007880,349653,ER01,,1566462.4383821767,,2026-07-01,2026-07-30,2026-06-30,171218714,1566462.4383821767,2013,167.0,150099.0,0,0,14,2210,140001,2360.0,1570,63,0,1,0,1,2,0,0,62284.74381795167,-830614.9032884863,46544.23119851748,31924.525544172746,87371.78358294925,147814.64826300368,18202.19322851399,597.6459661626686,34840.04304425566,-55869.05281866748,-9886.845887054838,144110.001180546,19373.376445620514,34253.94704969124,735.5643244666435,9354.262401160171,16798.691120829495,5670.400640407241,-236494.74418596015,-0.6924318616225875,1802957.8749999984,2026-06-30
LL67GAF08NB017644,349653,ER01,,3327094.8022453785,,2026-07-01,2026-07-30,2026-06-30,171218714,3327094.8022453785,2022,149.6,48340.0,0,0,14,2100,140008,1499.0,1595,574,0,1,0,1,1,0,0,129369.90942523861,678819.9532020079,50409.50422602336,104592.83624253776,-61557.078976164266,97120.08643774396,70580.64718285587,-9459.072139080416,26290.739984527474,137904.87482026816,36189.67401247349,187325.0610084975,32094.611080285402,-22528.260982460917,319.475804447476,4517.205925189633,54997.970270372825,7149.482152478367,1524137.6196772421,-0.6924318616225875,1802957.874999998,2026-06-30
JMBSNCS3A6U029331,349653,ER01,,607547.3945522904,,2026-07-01,2026-07-30,2026-06-30,171218714,607547.3945522904,2006,98.0,209025.0,0,0,14,1750,140002,1584.0,1260,115,0,2,0,2,1,0,0,47292.3919979727,-1023665.3216416829,31986.07702731743,23270.95312528232,-24990.45369870406,-126436.21373597333,26263.807864639028,-5538.651285733323,-6290.664131111155,-104627.65572767792,-8772.024625122887,-58640.71002121036,2669.1871214062526,-10414.094067715743,-1611.9027913504915,4833.160671164804,35027.27224880701,4235.053653844837,-1195409.788015848,-0.6924318616225875,1802957.875,2026-06-30
Z8TXTGF2WHM002318,349653,ER01,,1787637.7968503218,,2026-07-01,2026-07-30,2026-06-30,171218714,1787637.7968503218,2016,146.0,96252.0,0,0,14,1985,140001,1998.0,1560,31,0,1,0,1,2,0,0,54495.13960265255,-494178.31817991077,44419.91770915123,37040.82937604692,84594.50632607803,98309.85755005313,8497.219157933498,-2469.7174541427335,45528.89114562712,34776.10074322241,-5988.299753377464,29069.579340759286,21698.139268992003,12490.209044250825,-1618.1486770700826,8966.285932816907,3010.7963712647847,6037.626777834383,-15319.385717818019,-0.6924318616225875,1802957.8750000014,2026-06-30
JMBXNGA1WDE714994,349653,ER01,,1210119.7182848454,,2026-07-01,2026-07-30,2026-06-30,171218714,1210119.7182848454,2013,117.0,150099.0,0,0,14,1970,140003,1590.0,1500,59,0,1,0,1,1,0,0,81216.90655172641,-707952.9115576375,37426.27591279125,54036.60400757962,-14948.337786619628,-90302.16994535038,23593.492751092326,7383.967819863301,-4169.3076982733955,-74073.44608371035,-1877.6034376795214,92603.2449446687,-2310.9519370500593,-21719.920513222725,-3215.3281428762384,5996.49765986925,20036.503623315988,5439.019548220784,-592837.4642832923,-0.6924318616225875,1802957.8749999993,2026-06-30
Z8TXTGF2WEM007211,349653,ER01,,1531612.5464889389,,2026-07-01,2026-07-30,2026-06-30,171218714,1531612.5464889389,2014,146.0,150099.0,0,0,14,1985,140001,1998.0,1555,31,0,1,0,1,2,0,0,52793.97117548211,-682861.9298884061,42872.506861890106,25644.286243256414,78503.64066670938,101365.69493424961,20566.40068183995,-2275.0788827282686,50262.82478838681,-57757.15663197793,-1407.6166968739121,41120.68796714766,21007.122814487433,15966.649431163289,-1954.3462903968873,8372.365518164566,10652.310885581814,5783.030342825086,-271344.63607919874,-0.6924318616225875,1802957.8749999993,2026-06-30
MMCJNKB40FDZ02951,349653,ER01,,1710145.8867621124,,2026-07-01,2026-07-30,2026-06-30,171218714,1710145.8867621124,2013,136.0,150099.0,0,0,14,2850,140006,2477.0,1955,94,0,5,0,1,2,0,0,71472.9454986117,-708093.5886417129,46464.506058450606,77091.38306174804,71614.67900973489,-103215.54350436022,13287.825017544368,21157.493322478156,40324.474440337886,-43331.2237823108,-18315.60593600596,361476.32975770766,27102.25057985667,28391.563787801348,-3969.682352973261,10413.017801047712,9942.128161541053,5375.75191447693,-92811.29580602609,-0.6924318616225875,1802957.875,2026-06-30
Z8TXTCW5WBM902372,349653,ER01,,1496159.0049795508,,2026-07-01,2026-07-30,2026-06-30,171218714,1496159.0049795508,2011,170.0,150099.0,0,0,14,2290,140001,2360.0,1660,63,0,1,0,2,2,0,0,55822.30384886804,-929254.19576396,46004.293696039116,31309.65008538598,88970.59399374903,138523.93450793563,38352.88249331625,-2425.4599933946984,38191.80992418914,-45308.22008502385,-9142.282694768977,142214.1022347051,17331.02752205192,30105.92704236747,3988.1932717783197,9272.400084528386,33567.85937494603,5677.002868701039,-306798.177588586,-0.6924318616225875,1802957.8749999986,2026-06-30
Z8TGUKS10HM045708,349653,ER01,,3256627.5793103874,,2026-07-01,2026-07-30,2026-06-30,171218714,3256627.5793103874,2018,181.0,96252.0,0,0,14,2710,140004,2442.0,2095,272,0,1,0,3,2,0,0,48726.716360151135,194799.66102963753,56389.34464342441,61588.01006925647,26791.988522808628,232529.53049334013,6009.804302524783,-9798.392371996966,31761.50065870869,59358.00170324159,-9799.541919239095,618672.328792514,35847.47796329842,31917.90461862747,2411.2762471598335,9356.92264772332,49848.634109193415,7259.228871877199,1453670.3967422512,-0.6924318616225875,1802957.8749999977,2026-06-30
Z8TXTGF3WHM027583,349653,ER01,,1926775.6896131616,,2026-07-01,2026-07-30,2026-06-30,171218714,1926775.6896131616,2017,167.0,96252.0,0,0,14,2015,140001,2360.0,1570,31,0,1,0,1,2,0,0,49591.2202227399,-397925.19820604415,45707.55547975237,13454.591128233598,97328.74876394821,161254.5831447178,1295.7158900757736,-7778.696226234125,66044.70525052088,28615.65240912801,-17768.30192356412,32604.305001898952,23429.702801276366,12836.934214320429,-1428.8383371568493,9279.101079197553,522.5161798877767,6754.21017232429,123818.5070450227,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBSTCY4A8U010080,349653,ER01,,917711.2780567091,,2026-07-01,2026-07-30,2026-06-30,171218714,917711.2780567091,2008,150.0,209025.0,0,0,14,1850,140002,1998.0,1410,59,0,2,0,2,1,0,0,52764.91132222042,-1040697.6202384881,40322.50603535775,16642.404468856785,32733.939668305266,124790.14801785459,39350.70446768907,2432.703913567432,-2146.7737165335775,-121432.04733305532,-12910.694132386929,-69169.91198778007,13321.517177676551,-15892.019814928864,457.35566373755216,8737.82229413973,40827.20794239561,4621.941739942497,-885245.9045114295,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBSNEA5AVZ002479,349653,ER01,,487517.3009099364,,2026-07-01,2026-07-30,2026-06-30,171218714,487517.3009099364,1997,163.0,220000.0,0,0,14,1985,140010,2498.0,1650,293,0,2,0,2,1,0,0,12251.274897538111,-1286394.2316544005,40219.80599818599,45918.39794019578,31293.66401773634,173475.35342876372,4968.676955979146,3719.7696426622642,-37012.402702409636,-224143.22431869566,-64813.681367443765,8035.042936334323,-41144.05257891368,-16323.429357147443,-4946.795424227973,8923.778135453329,25843.713730697855,4688.458061490677,-1315439.8816582013,-0.6924318616225875,1802957.8749999993,2026-06-30
JMB0NK9407J000770,349653,ER01,,1072334.6061201394,,2026-07-01,2026-07-30,2026-06-30,171218714,1072334.6061201394,2006,99.0,209025.0,0,0,14,2510,140004,2477.0,1960,179,0,1,0,2,2,0,0,66849.86003213802,-1104101.5987951898,42722.6737449071,39313.9861388663,79158.44023045943,-122087.29469528646,12861.780754286434,8804.659143160387,-7936.576199947712,-112247.6606177252,-29356.026911961235,290357.8880820639,46890.9298779765,24831.908161874217,2667.1078900972147,7350.940646282371,19001.23172110942,4295.17434888901,-730622.5764480002,-0.6924318616225875,1802957.8750000012,2026-06-30
JMBSNCS9A7U001854,349653,ER01,,769676.573922364,,2026-07-01,2026-07-30,2026-06-30,171218714,769676.573922364,2007,135.0,209025.0,0,0,14,1750,140002,1997.0,1320,112,0,2,0,2,1,0,0,52473.0189040322,-1010324.1587861681,35218.59987128261,13204.574754011373,29239.67778730253,25414.555939667163,35723.47351846519,2937.6818070588984,-2643.1755366939424,-120888.15504013027,-16435.65232874436,-101814.28308024797,-13906.656286051053,-11683.271448761072,59.38209329679833,7431.823327259649,37992.890547960225,4719.065310685334,-1033280.6086457749,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBLYV93WCJ002593,349653,ER01,,2160186.5526036024,,2026-07-01,2026-07-30,2026-06-30,171218714,2160186.5526036024,2011,178.0,150099.0,0,0,14,2810,140005,2972.0,2185,179,0,1,0,2,2,0,0,55740.87773137141,-933537.621337143,51731.24086055764,66050.71041288941,324604.34104993584,203049.93488282902,22026.189436355715,9499.780022988587,15399.84896598872,-44944.20078368785,-17094.411476902234,421049.80967761413,96645.65546671275,26801.339203480744,4960.387653640938,12609.119149018063,37412.07469221416,5224.294427599981,357229.37003546394,-0.6924318616225875,1802957.875,2026-06-30
MMBJNK7406D041705,349653,ER01,,956832.2679145634,,2026-07-01,2026-07-30,2026-06-30,171218714,956832.2679145634,2005,99.0,209025.0,0,0,14,2850,140006,2400.0,1960,94,0,5,0,5,2,0,0,62588.74795107104,-1161653.231772389,41022.35875056274,43499.48039775963,37716.64085963499,-164280.77488958134,12919.029416408534,31650.399934862602,17376.434217060276,-116724.53113273774,-43923.91043824209,295282.4426258704,31728.086963442318,17116.862434298277,19194.27330527216,8499.19780733735,17568.404566904403,4295.17434888901,-846124.9146535764,-0.6924318616225875,1802957.8750000014,2026-06-30
Z8TXTGF2WHM031350,349653,ER01,,2460747.922040401,,2026-07-01,2026-07-30,2026-06-30,171218714,2460747.922040401,2018,146.0,96252.0,0,0,14,2015,140001,1998.0,1570,31,0,1,0,1,2,0,0,58272.91831608413,18001.01717019231,49289.620234180096,30318.19654255875,105324.80779551395,100352.26466723699,28232.46484039365,-5584.634489453195,47691.41897667056,41794.183531189374,18563.82935025953,52978.523121758444,36026.45965562237,13855.685404127948,-5367.2919389022845,9165.451973855956,51463.56461547573,7412.259705498154,657790.7394722623,-0.6924318616225875,1802957.8750000005,2026-06-30
Z8TGUKS10JM008792,349653,ER01,,3428534.378998697,,2026-07-01,2026-07-30,2026-06-30,171218714,3428534.378998697,2019,181.0,96252.0,0,0,14,2710,140004,2442.0,2095,272,0,1,0,3,2,0,0,64759.324682927276,352890.81249406456,55953.98978343419,55199.46734080566,14616.546317282524,241004.1651876635,16620.543698523554,-13785.113463515718,34240.56916951844,59064.050997600396,-18877.920188661163,655027.7335422052,23951.892629763955,31879.44297689094,2965.1073804124767,9356.92264772332,33389.328944431996,7320.332289487312,1625577.1964305586,-0.6924318616225875,1802957.8749999998,2026-06-30
Z8TGUKS10HM053488,349653,ER01,,3256627.5793103874,,2026-07-01,2026-07-30,2026-06-30,171218714,3256627.5793103874,2018,181.0,96252.0,0,0,14,2710,140004,2442.0,2095,272,0,1,0,3,2,0,0,48726.716360151135,194799.66102963753,56389.34464342441,61588.01006925647,26791.988522808628,232529.53049334013,6009.804302524783,-9798.392371996966,31761.50065870869,59358.00170324159,-9799.541919239095,618672.328792514,35847.47796329842,31917.90461862747,2411.2762471598335,9356.92264772332,49848.634109193415,7259.228871877199,1453670.3967422512,-0.6924318616225875,1802957.8749999977,2026-06-30
JMBSTCY4A8U001466,349653,ER01,,841400.3342504185,,2026-07-01,2026-07-30,2026-06-30,171218714,841400.3342504185,2007,150.0,209025.0,0,0,14,1750,140002,1998.0,1320,112,0,2,0,2,1,0,0,46077.37392638977,-1071164.1722995962,40027.63042717224,14802.073412518277,15953.620891304512,133064.88107809794,38876.49035139441,4010.2939619179715,11894.181008807765,-115883.07216885813,-15114.414739191521,-111173.05300836198,7950.440402455896,-12062.370949415068,-700.5607717538181,7805.1019882222945,39424.339501270304,4654.368669905366,-961556.8483177199,-0.6924318616225875,1802957.875,2026-06-30
JMBGZPA5VWA000221,349653,ER01,,1088105.296918571,,2026-07-01,2026-07-30,2026-06-30,171218714,1088105.296918571,1998,87.0,220000.0,0,0,14,1850,140042,2477.0,1410,1,0,1,0,1,3,0,0,42914.15984702349,-910873.0011831028,34071.33208293474,85575.5598993023,49167.38411132382,-223220.69253296242,12860.34080416548,19952.779992198597,288818.6460723755,-140563.34868511348,-9941.406717356014,-38083.90728715924,21429.01964470118,13330.34327437892,6041.095936704165,8468.646215925799,20516.57453297169,4684.588342119984,-714851.8856495683,-0.6924318616225875,1802957.875000001,2026-06-30
MMCJLKL10NH005486,349653,ER01,,3746506.632864237,,2026-07-01,2026-07-30,2026-06-30,171218714,3746506.632864237,2021,154.0,48340.0,0,0,14,2850,140006,2442.0,1930,94,0,20,0,1,2,0,0,113888.38577473628,660646.1335623717,57831.269562715715,80146.96940824155,60674.56245162082,85593.55304596828,17094.56349551742,48315.59222126449,47671.71819046919,182646.2830059325,-19150.25129731254,541204.3250474591,2478.2800207216396,20970.23047358742,3764.9631471997504,7136.667012557345,25194.2309505702,7441.9742224791635,1943549.4502961,-0.6924318616225875,1802957.8749999984,2026-06-30
JMBSRCY2A9U004132,349653,ER01,,816095.7629024386,,2026-07-01,2026-07-30,2026-06-30,171218714,816095.7629024386,2008,109.0,209025.0,0,0,14,1850,140007,1499.0,1410,59,0,2,0,3,1,0,0,67313.15095041461,-937365.2997536409,35379.3882008082,50025.98213302346,-23392.126877570456,-108359.3547377421,35030.32744733467,-3580.6151218461746,-2342.59442715817,-113261.32577871796,-4464.0868281318535,-16913.937687803074,-5070.875798999611,-15763.234911420377,6245.2200003369535,5319.940449935209,39806.60134366115,4531.421731816421,-986861.4196656999,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBSNCY3A8U006766,349653,ER01,,819035.7319680136,,2026-07-01,2026-07-30,2026-06-30,171218714,819035.7319680136,2008,143.0,209025.0,0,0,14,1850,140002,1798.0,1410,59,0,2,0,2,1,0,0,49110.68685574552,-1018196.0995314645,36776.56580103837,22958.398471348264,-41852.6850103622,69742.7086742638,38400.32317366561,-93.58744224022661,6340.144684797117,-119792.1371607102,-11694.528693146529,-41084.98686758398,-10475.464610819077,-15386.608284078238,212.8349699153773,5579.747061553635,41194.5073277209,4338.729980230839,-983921.4506001257,-0.6924318616225875,1802957.875000001,2026-06-30
XMCXJZ34A8F051085,349653,ER01,,719111.1961609721,,2026-07-01,2026-07-30,2026-06-30,171218714,719111.1961609721,2008,95.0,209025.0,0,0,14,1465,140009,1332.0,1065,1368,0,3,0,6,3,0,0,63183.9854006488,-823828.0668773578,34063.410754699114,58749.90219103418,-20745.37951283992,-134956.79459400036,31682.78112263474,-26633.011497815063,-17514.74402384278,-102997.44196369807,6263.760042091216,-223205.92906845812,-14937.31989021992,13037.60953403724,19287.94617115099,5012.029541678394,45528.09114062519,4163.185122465458,-1083845.9864071666,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBXNGA1WEE710292,349653,ER01,,1210119.7182848454,,2026-07-01,2026-07-30,2026-06-30,171218714,1210119.7182848454,2013,117.0,150099.0,0,0,14,1970,140003,1590.0,1500,59,0,1,0,1,1,0,0,81216.90655172641,-707952.9115576375,37426.27591279125,54036.60400757962,-14948.337786619628,-90302.16994535038,23593.492751092326,7383.967819863301,-4169.3076982733955,-74073.44608371035,-1877.6034376795214,92603.2449446687,-2310.9519370500593,-21719.920513222725,-3215.3281428762384,5996.49765986925,20036.503623315988,5439.019548220784,-592837.4642832923,-0.6924318616225875,1802957.8749999993,2026-06-30
JMBSNCY4A8U005230,349653,ER01,,841400.3342504185,,2026-07-01,2026-07-30,2026-06-30,171218714,841400.3342504185,2007,150.0,209025.0,0,0,14,1750,140002,1998.0,1320,112,0,2,0,2,1,0,0,46077.37392638977,-1071164.1722995962,40027.63042717224,14802.073412518277,15953.620891304512,133064.88107809794,38876.49035139441,4010.2939619179715,11894.181008807765,-115883.07216885813,-15114.414739191521,-111173.05300836198,7950.440402455896,-12062.370949415068,-700.5607717538181,7805.1019882222945,39424.339501270304,4654.368669905366,-961556.8483177199,-0.6924318616225875,1802957.875,2026-06-30
JMBLYV78W3J002141,349653,ER01,,1132170.8240148127,,2026-07-01,2026-07-30,2026-06-30,171218714,1132170.8240148127,2002,165.0,249370.0,0,0,14,2810,140005,3200.0,2185,179,0,1,0,2,4,0,0,39588.88229402477,-1403612.4854550972,47936.150038006745,88786.04644504839,71422.51982645088,109961.12550357987,16121.570013339771,14111.40400039317,-14778.782855635345,-172189.71860319003,-58766.973623657796,326991.1169641551,122023.23262608949,78775.62271907424,4632.544396166262,9188.494779641305,44766.153492388505,4256.73888589537,-670786.3585533263,-0.6924318616225875,1802957.8750000007,2026-06-30
Z8TXTGF3WEM038900,349653,ER01,,1551949.8369756322,,2026-07-01,2026-07-30,2026-06-30,171218714,1551949.8369756322,2014,167.0,150099.0,0,0,14,1985,140001,2360.0,1555,31,0,1,0,1,2,0,0,47520.02175166828,-707128.4444298683,43282.323396815445,20551.02650221909,96191.09257519747,165484.99834318843,13300.019789436059,-6513.970041258231,63698.99909108738,-58596.199521132185,-9154.273858743074,36588.552276345225,8453.384981907624,13910.256461036708,-1428.5714682630792,8368.538054807423,8576.729745835211,5888.17075721567,-251007.34559250477,-0.6924318616225875,1802957.8749999986,2026-06-30
JMBLNNA4W6Z000974,349653,ER01,,853551.0243304372,,2026-07-01,2026-07-30,2026-06-30,171218714,853551.0243304372,2006,165.0,209025.0,0,0,14,2250,140012,2378.0,1740,293,0,1,0,17,1,0,0,44934.86684245683,-1228429.1981720976,43052.917892666526,59189.90968624584,1742.2149283762506,103698.6451221748,18314.349281743387,4959.528101268866,-29189.424035136737,-124170.79962529519,-30184.731904402608,154604.07833207576,12330.962668517823,-16039.448422092473,-8641.834843813249,7825.080496262995,31906.957682340624,4689.7677310086,-949406.1582376997,-0.6924318616225875,1802957.8749999986,2026-06-30
JMBSTCY4A8U013626,349653,ER01,,917711.2780567091,,2026-07-01,2026-07-30,2026-06-30,171218714,917711.2780567091,2008,150.0,209025.0,0,0,14,1850,140002,1998.0,1410,59,0,2,0,2,1,0,0,52764.91132222042,-1040697.6202384881,40322.50603535775,16642.404468856785,32733.939668305266,124790.14801785459,39350.70446768907,2432.703913567432,-2146.7737165335775,-121432.04733305532,-12910.694132386929,-69169.91198778007,13321.517177676551,-15892.019814928864,457.35566373755216,8737.82229413973,40827.20794239561,4621.941739942497,-885245.9045114295,-0.6924318616225875,1802957.8750000002,2026-06-30
Z8TXTGF3WEM034072,349653,ER01,,1551949.8369756322,,2026-07-01,2026-07-30,2026-06-30,171218714,1551949.8369756322,2014,167.0,150099.0,0,0,14,1985,140001,2360.0,1555,31,0,1,0,1,2,0,0,47520.02175166828,-707128.4444298683,43282.323396815445,20551.02650221909,96191.09257519747,165484.99834318843,13300.019789436059,-6513.970041258231,63698.99909108738,-58596.199521132185,-9154.273858743074,36588.552276345225,8453.384981907624,13910.256461036708,-1428.5714682630792,8368.538054807423,8576.729745835211,5888.17075721567,-251007.34559250477,-0.6924318616225875,1802957.8749999986,2026-06-30
JMBXTGA3WDE716147,349653,ER01,,1227154.1971639674,,2026-07-01,2026-07-30,2026-06-30,171218714,1227154.1971639674,2013,140.0,150099.0,0,0,14,1970,140003,1798.0,1500,59,0,1,0,1,1,0,0,75361.50290927128,-710912.6978894142,38893.03789305497,52309.26137676923,-48921.70316142508,-13679.332069310562,25322.586304801775,1880.6822755976405,325.79673883140697,-66097.62490266976,-6944.0534487158575,66453.95790385097,-4305.1522457869505,-20330.846573433093,-2938.261770318961,6289.512826084274,26167.98661129611,5322.361817346652,-575802.9854041702,-0.6924318616225875,1802957.8749999993,2026-06-30
JMBXTGA3WFE711284,349653,ER01,,1277126.4173647743,,2026-07-01,2026-07-30,2026-06-30,171218714,1277126.4173647743,2014,140.0,150099.0,0,0,14,1970,140003,1798.0,1500,59,0,1,0,1,1,0,0,69670.56744828117,-640335.5991734064,38891.65602073613,60899.11497607633,-50318.577472921155,-13736.139090719103,22050.122184056556,1794.6109505790032,1179.4922875029206,-68586.36961409647,-7238.580525276763,62608.372879059454,-5711.80906339548,-20205.964269269058,-2817.406481339543,5384.341512891149,15127.788564634266,5513.6136632437965,-525830.7652033631,-0.6924318616225875,1802957.874999999,2026-06-30
JMBSNCY2A8U014235,349653,ER01,,704790.7127186283,,2026-07-01,2026-07-30,2026-06-30,171218714,704790.7127186283,2007,80.2,177683.0,0,4,14,1750,140002,1499.0,1320,112,0,2,1,3,1,4,0,58040.94720873347,-798388.4810796874,32174.253866786567,26990.29970150906,-31249.878406125998,-147730.01440309995,-28614.07240895309,-690.1318912783589,-4315.653948984413,-111203.28303501126,-25765.520472111035,-64219.08006557222,7606.804162411181,-9346.051144355526,3136.0148917746455,5389.626394520662,-14456.024291759813,4473.775071692334,-1098166.469849511,-0.6924318616225875,1802957.875000001,2026-06-30
JMBLRN84W3Z000655,349653,ER01,,929719.8829553127,,2026-07-01,2026-07-30,2026-06-30,171218714,929719.8829553127,2003,147.0,249370.0,0,0,14,2810,140005,2351.0,2185,179,0,1,0,2,2,0,0,31771.330331832884,-1417506.5161859004,45573.30973708608,84978.85891647037,-1070.93312698141,81794.62786948892,-2277.74490342228,19693.058890773107,1065.6481533191675,-184838.21022861614,-55924.36908646113,347536.62220678705,104970.91311719046,28718.0687526845,3986.5862512738913,7787.503760814645,26129.551497392404,4374.394433442464,-873237.2996128254,-0.6924318616225875,1802957.8749999998,2026-06-30
JMBSNCB1APU500872,349653,ER01,,307479.08335456066,,2026-07-01,2026-07-30,2026-06-30,171218714,307479.08335456066,1992,112.0,220000.0,0,0,14,1750,140002,1600.0,1350,112,0,2,0,2,1,0,0,20464.876297185285,-1095246.616398346,30466.91568703222,4899.799367138628,-36244.61141281662,-139447.10530877238,9956.751143150304,-12096.162709830476,-34025.83361181068,-175679.08755745532,-35361.09502188819,-56965.97266352452,12856.661740512549,-11717.802135965412,-6091.514071527743,5714.934120944538,18706.529377283092,4331.233945112821,-1495478.0992135776,-0.6924318616225875,1802957.8749999998,2026-06-30
JMBXTGA3WEE709553,349653,ER01,,1227154.1971639674,,2026-07-01,2026-07-30,2026-06-30,171218714,1227154.1971639674,2013,140.0,150099.0,0,0,14,1970,140003,1798.0,1500,59,0,1,0,1,1,0,0,75361.50290927128,-710912.6978894142,38893.03789305497,52309.26137676923,-48921.70316142508,-13679.332069310562,25322.586304801775,1880.6822755976405,325.79673883140697,-66097.62490266976,-6944.0534487158575,66453.95790385097,-4305.1522457869505,-20330.846573433093,-2938.261770318961,6289.512826084274,26167.98661129611,5322.361817346652,-575802.9854041702,-0.6924318616225875,1802957.8749999993,2026-06-30
LL66HBB02NB027557,349653,ER01,,3704588.2596945763,,2026-07-01,2026-07-30,2026-06-30,171218714,3704588.2596945763,2022,166.0,48340.0,0,0,14,2060,140001,2360.0,1570,639,0,1,0,1,2,0,0,115791.19357115832,840665.4903629617,54120.42439578099,29927.027464013463,145831.8553801665,161516.84913459682,61781.79966685403,-13154.451185583492,14115.915437814347,148526.61732130134,12324.823248313123,171299.56691927701,53867.47527061568,35798.2855357945,4355.113542160639,6562.9059676964325,50258.305559067856,8041.8795344496075,1901631.077126439,-0.6924318616225875,1802957.8749999988,2026-06-30
JMBSRCY1AEU002357,349653,ER01,,998257.8323323727,,2026-07-01,2026-07-30,2026-06-30,171218714,998257.8323323727,2013,117.0,150099.0,0,0,14,1750,140002,1590.0,1350,95,0,2,0,2,1,0,0,70005.082669778,-694715.4765022486,35391.85833652774,29988.63611044483,-10038.173484864881,-108730.99816028586,23845.00479292238,-6950.54157908186,2180.6714631021805,-72312.38117411788,-5252.00018526408,-66002.02941491046,-18207.006146322878,-17589.63856575213,-346.9280947288419,6367.635870455338,22147.29875963847,5519.635068943034,-804699.3502357657,-0.6924318616225875,1802957.875,2026-06-30
